spark.executor.cores,spark.executor.memory,spark.memory.fraction,spark.memory.storageFraction,spark.default.parallelism,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.serializer,time
2,15013,0.466784458,0.826008357,25,TRUE,TRUE,FALSE,TRUE,snappy,83,63,org.apache.spark.serializer.KryoSerializer,180066
2,14554,0.141518024,0.509970763,26,FALSE,TRUE,TRUE,TRUE,lzf,10,57,org.apache.spark.serializer.KryoSerializer,188485
2,20467,0.285043894,0.67466529,20,FALSE,TRUE,FALSE,FALSE,snappy,69,61,org.apache.spark.serializer.KryoSerializer,189980
3,7196,0.181204763,0.606273667,24,TRUE,TRUE,TRUE,TRUE,snappy,24,24,org.apache.spark.serializer.JavaSerializer,200933
4,5542,0.18886759,0.847103774,14,FALSE,TRUE,FALSE,TRUE,lz4,78,18,org.apache.spark.serializer.JavaSerializer,208093
3,6754,0.166714542,0.493710215,25,FALSE,FALSE,TRUE,FALSE,lz4,94,57,org.apache.spark.serializer.KryoSerializer,217131
4,4887,0.198545373,0.431341138,16,TRUE,TRUE,TRUE,TRUE,lz4,19,36,org.apache.spark.serializer.KryoSerializer,228179
3,9512,0.11048785,0.264605477,12,TRUE,FALSE,TRUE,FALSE,lz4,42,20,org.apache.spark.serializer.JavaSerializer,237449
1,18508,0.590182026,0.713425053,16,FALSE,TRUE,FALSE,FALSE,lz4,48,51,org.apache.spark.serializer.JavaSerializer,260035
1,11394,0.171040805,0.728592666,19,FALSE,FALSE,FALSE,TRUE,snappy,51,59,org.apache.spark.serializer.JavaSerializer,260406
1,12253,0.402303202,0.396626588,20,TRUE,TRUE,FALSE,TRUE,snappy,81,26,org.apache.spark.serializer.JavaSerializer,261848
1,16957,0.840770422,0.732486358,18,FALSE,FALSE,FALSE,TRUE,lzf,60,56,org.apache.spark.serializer.JavaSerializer,262135
1,18838,0.18285118,0.811884816,21,FALSE,FALSE,FALSE,FALSE,lz4,29,17,org.apache.spark.serializer.JavaSerializer,262518
1,11190,0.876482232,0.512661402,19,FALSE,TRUE,FALSE,TRUE,snappy,27,57,org.apache.spark.serializer.KryoSerializer,263537
1,17462,0.184735811,0.460415491,18,TRUE,FALSE,FALSE,FALSE,lzf,43,46,org.apache.spark.serializer.JavaSerializer,264568
1,19729,0.788155909,0.624534882,20,FALSE,FALSE,FALSE,TRUE,lzf,74,45,org.apache.spark.serializer.KryoSerializer,264937
1,16608,0.670251495,0.326626958,11,FALSE,TRUE,FALSE,FALSE,lzf,17,59,org.apache.spark.serializer.JavaSerializer,265198
1,13622,0.734231661,0.83224286,19,FALSE,TRUE,FALSE,FALSE,snappy,11,51,org.apache.spark.serializer.KryoSerializer,265332
1,17657,0.630556694,0.874065036,16,FALSE,FALSE,TRUE,FALSE,lz4,36,54,org.apache.spark.serializer.JavaSerializer,266149
1,15650,0.427865125,0.581937766,15,FALSE,FALSE,FALSE,TRUE,snappy,27,35,org.apache.spark.serializer.JavaSerializer,266285
1,13287,0.227460849,0.339794341,18,FALSE,FALSE,TRUE,FALSE,lz4,47,16,org.apache.spark.serializer.JavaSerializer,267077
